Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Product,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ORD-00534,2024-02-22,CUST-0117,Aditi Das,Small Business,Sneakers,Clothing,West,Mumbai,2,3367.3,0.05,6909.7,3514.26,3395.44
ORD-00535,2023-03-26,CUST-0021,Meera Verma,Corporate,Jacket,Clothing,Central,Indore,6,2796.48,0.1,15100.99,7946.1,7154.89
ORD-00536,2024-03-14,CUST-0149,Meera Reddy,Consumer,Cooking Oil,Groceries,Central,Nagpur,4,342.83,0.3,1036.73,791.6,245.13
ORD-00537,2024-06-19,CUST-0225,Aarav Reddy,Consumer,Smartwatch,Electronics,North,Chandigarh,2,4157.3,0.1,8081.78,6178.5,1903.28
ORD-00538,2023-07-25,CUST-0174,Kunal Das,Corporate,Office Chair,Furniture,East,Kolkata,7,6009.59,0.3,29447.0,18852.31,10594.69
ORD-00539,2023-12-31,CUST-0205,Kabir Singh,Corporate,Whiteboard,Stationery,East,Bhubaneswar,8,1653.34,0.1,14880.03,9798.54,5081.49
ORD-00540,2024-05-24,CUST-0251,Pooja Khan,Consumer,Rice 5kg,Groceries,North,Chandigarh,4,461.55,0.0,1993.91,1300.59,693.32
ORD-00541,2023-06-06,CUST-0168,Kabir Singh,Small Business,Rice 5kg,Groceries,South,Chennai,5,460.98,0.0,2304.89,1745.87,559.02
ORD-00542,2024-05-17,CUST-0255,Kabir Verma,Consumer,Beverages,Groceries,South,Chennai,5,90.76,0.3,343.09,264.79,78.3
ORD-00543,2023-11-19,CUST-0231,Ananya Gupta,Corporate,Smartwatch,Electronics,North,Chandigarh,7,4448.3,0.0,38922.63,27523.21,11399.42
ORD-00544,2023-11-16,CUST-0069,Meera Verma,Corporate,Jeans,Clothing,West,Pune,7,1496.24,0.0,13092.07,7299.8,5792.27
ORD-00545,2024-06-02,CUST-0081,Priya Singh,Corporate,Whiteboard,Stationery,West,Pune,1,1565.24,0.1,1521.42,929.47,591.95
ORD-00546,2023-05-12,CUST-0024,Priya Reddy,Small Business,Jacket,Clothing,North,Delhi,6,2715.37,0.2,13033.78,7288.96,5744.82
ORD-00547,2024-02-26,CUST-0183,Kabir Rao,Small Business,Rice 5kg,Groceries,West,Pune,6,410.08,0.0,2657.32,1816.69,840.63
ORD-00548,2023-01-21,CUST-0087,Aditi Iyer,Corporate,Headphones,Electronics,North,Chandigarh,6,2268.69,0.2,10889.71,9111.26,1778.45
ORD-00549,2023-11-21,CUST-0012,Ananya Verma,Corporate,T-Shirt,Clothing,West,Ahmedabad,7,608.44,0.05,5057.68,2822.08,2235.6
ORD-00550,2023-06-20,CUST-0174,Kunal Das,Corporate,Bookshelf,Furniture,West,Ahmedabad,5,4085.2,0.1,18383.4,11236.46,7146.94
ORD-00551,2023-02-18,CUST-0136,Diya Singh,Consumer,Tablet,Electronics,South,Chennai,5,17587.93,0.1,79145.68,65494.48,13651.2
ORD-00552,2023-03-10,CUST-0140,Priya Mehta,Corporate,Notebook Set,Stationery,Central,Nagpur,8,246.36,0.05,1872.3,1189.81,682.49
ORD-00553,2024-02-29,CUST-0103,Ishaan Patel,Consumer,Sneakers,Clothing,Central,Nagpur,7,3040.81,0.15,19540.24,10646.6,8893.64
ORD-00554,2023-08-07,CUST-0256,Neha Das,Small Business,Tablet,Electronics,South,Hyderabad,8,15257.4,0.2,97647.33,76663.33,20984.0
ORD-00555,2024-01-09,CUST-0103,Ishaan Patel,Consumer,Spices Combo,Groceries,North,Lucknow,8,371.82,0.0,3212.52,2427.02,785.5
ORD-00556,2024-02-27,CUST-0105,Meera Nair,Small Business,Snack Pack,Groceries,North,Lucknow,5,159.71,0.2,689.95,463.04,226.91
ORD-00557,2023-09-09,CUST-0015,Arjun Mehta,Consumer,Office Chair,Furniture,South,Bengaluru,5,6453.41,0.15,27426.98,19579.25,7847.73
ORD-00558,2023-09-22,CUST-0015,Arjun Mehta,Consumer,Desk,Furniture,East,Kolkata,5,9285.61,0.0,46428.04,31049.13,15378.91
ORD-00559,2023-03-07,CUST-0153,Nikhil Patel,Small Business,Smartphone,Electronics,North,Chandigarh,7,19428.38,0.2,108798.95,87535.19,21263.76
ORD-00560,2023-05-04,CUST-0257,Meera Rao,Corporate,Desk,Furniture,North,Lucknow,5,8993.61,0.0,44968.06,27698.08,17269.98
ORD-00561,2024-03-09,CUST-0121,Diya Iyer,Consumer,Cap,Clothing,West,Ahmedabad,4,325.1,0.0,1404.43,728.27,676.16
ORD-00562,2024-12-17,CUST-0192,Neha Mehta,Corporate,Notebook Set,Stationery,West,Ahmedabad,2,240.82,0.1,585.2,349.35,235.85
ORD-00563,2023-11-12,CUST-0189,Meera Verma,Corporate,Bookshelf,Furniture,West,Ahmedabad,1,4322.13,0.15,4592.27,2707.26,1885.01
ORD-00564,2023-11-13,CUST-0197,Ishaan Rao,Corporate,Laptop,Electronics,East,Bhubaneswar,6,59434.73,0.2,356608.37,257129.04,99479.33
ORD-00565,2023-04-03,CUST-0155,Rohan Gupta,Small Business,Rice 5kg,Groceries,West,Pune,4,431.77,0.3,1208.95,938.38,270.57
ORD-00566,2024-04-27,CUST-0252,Pooja Reddy,Corporate,Rice 5kg,Groceries,East,Kolkata,7,488.38,0.05,3507.58,2635.26,872.32
ORD-00567,2024-03-06,CUST-0181,Meera Das,Small Business,Bookshelf,Furniture,Central,Bhopal,6,4160.74,0.0,26961.59,18443.26,8518.33
ORD-00568,2024-10-05,CUST-0103,Ishaan Patel,Consumer,Cooking Oil,Groceries,North,Chandigarh,5,308.08,0.0,2079.53,1380.72,698.81
ORD-00569,2024-05-04,CUST-0232,Ananya Nair,Consumer,Dining Table,Furniture,West,Pune,3,14282.04,0.2,37019.05,24510.04,12509.01
ORD-00570,2024-01-22,CUST-0202,Kabir Verma,Corporate,Smartwatch,Electronics,East,Kolkata,4,4068.66,0.0,17576.62,14869.92,2706.7
ORD-00571,2023-02-20,CUST-0087,Aditi Iyer,Corporate,Smartwatch,Electronics,South,Chennai,7,4606.2,0.15,27406.91,20351.95,7054.96
ORD-00572,2024-04-09,CUST-0223,Vivaan Khan,Consumer,Notebook Set,Stationery,North,Lucknow,8,230.93,0.2,1596.16,900.84,695.32
ORD-00573,2024-03-17,CUST-0067,Priya Das,Small Business,Jacket,Clothing,West,Pune,4,2856.05,0.3,8636.68,4543.99,4092.69
ORD-00574,2023-08-30,CUST-0135,Priya Nair,Small Business,Cooking Oil,Groceries,North,Chandigarh,8,346.07,0.05,2630.12,1925.08,705.04
ORD-00575,2024-12-04,CUST-0204,Arjun Singh,Consumer,Cooking Oil,Groceries,East,Bhubaneswar,4,333.65,0.2,1441.38,1021.87,419.51
ORD-00576,2024-04-27,CUST-0121,Diya Iyer,Consumer,Notebook Set,Stationery,North,Chandigarh,6,274.84,0.2,1424.75,934.73,490.02
ORD-00577,2023-11-06,CUST-0196,Meera Iyer,Corporate,Smartphone,Electronics,East,Bhubaneswar,7,18616.54,0.0,162894.75,138951.99,23942.76
ORD-00578,2024-04-24,CUST-0174,Kunal Das,Corporate,Jeans,Clothing,Central,Nagpur,3,1376.89,0.2,3568.91,1974.84,1594.07
ORD-00579,2024-03-16,CUST-0185,Meera Gupta,Small Business,Laptop,Electronics,West,Pune,5,59430.72,0.05,304879.59,243177.24,61702.35
ORD-00580,2023-06-04,CUST-0252,Pooja Reddy,Corporate,Sneakers,Clothing,South,Chennai,8,2914.06,0.0,23312.5,11679.62,11632.88
ORD-00581,2023-02-11,CUST-0254,Rohan Mehta,Consumer,Sofa,Furniture,West,Mumbai,8,21368.69,0.2,136759.61,89975.66,46783.95
ORD-00582,2023-10-18,CUST-0105,Meera Nair,Small Business,Office Chair,Furniture,East,Kolkata,3,6935.44,0.2,20806.32,13547.74,7258.58
ORD-00583,2024-03-02,CUST-0093,Vivaan Gupta,Corporate,Pen Pack,Stationery,Central,Bhopal,2,94.92,0.1,184.53,114.64,69.89
ORD-00584,2023-11-28,CUST-0055,Aarav Nair,Corporate,Smartwatch,Electronics,East,Bhubaneswar,3,4075.99,0.1,13756.46,11439.72,2316.74
ORD-00585,2024-11-02,CUST-0023,Priya Gupta,Corporate,Cap,Clothing,North,Chandigarh,8,337.74,0.2,2918.11,1765.4,1152.71
ORD-00586,2023-11-27,CUST-0145,Meera Iyer,Consumer,Desk,Furniture,North,Lucknow,1,9438.84,0.15,10028.77,7107.86,2920.91
ORD-00587,2023-08-02,CUST-0011,Diya Reddy,Corporate,Desk,Furniture,West,Mumbai,3,8799.31,0.1,23758.12,14778.54,8979.58
ORD-00588,2024-12-02,CUST-0159,Ananya Singh,Small Business,Headphones,Electronics,West,Pune,3,2429.52,0.0,9839.56,8184.55,1655.01
ORD-00589,2023-04-03,CUST-0217,Aditi Sharma,Corporate,Beverages,Groceries,East,Bhubaneswar,7,95.6,0.15,568.81,383.85,184.96
ORD-00590,2024-10-25,CUST-0115,Diya Khan,Consumer,Backpack,Stationery,West,Ahmedabad,3,1955.04,0.15,6730.23,4142.77,2587.46
ORD-00591,2023-05-11,CUST-0077,Diya Rao,Small Business,Rice 5kg,Groceries,West,Pune,5,480.74,0.15,2043.14,1449.8,593.34
ORD-00592,2024-02-27,CUST-0218,Nikhil Khan,Consumer,Tablet,Electronics,North,Lucknow,2,15886.9,0.2,27452.56,21706.26,5746.3
ORD-00593,2023-07-03,CUST-0237,Sara Patel,Small Business,Tablet,Electronics,North,Delhi,3,17097.31,0.0,51291.93,36673.39,14618.54
ORD-00594,2023-12-16,CUST-0136,Diya Singh,Consumer,Desk Organizer,Stationery,West,Ahmedabad,3,659.55,0.0,2473.31,1557.3,916.01
ORD-00595,2024-02-09,CUST-0003,Diya Rao,Consumer,Smartwatch,Electronics,Central,Bhopal,2,4061.97,0.2,7019.09,5449.84,1569.25
ORD-00596,2024-12-08,CUST-0185,,Small Business,Desk Organizer,Stationery,East,Bhubaneswar,7,742.65,0.0,7018.04,3895.09,3122.95
ORD-00597,2024-10-26,CUST-0247,Rohan Khan,Consumer,Laptop,Electronics,North,Delhi,3,56647.14,0.1,206478.82,172072.43,34406.39
ORD-00598,2024-03-08,CUST-0243,Priya Patel,Corporate,Headphones,Electronics,West,Mumbai,1,2308.23,0.0,2492.89,2037.31,455.58
ORD-00599,2023-10-29,CUST-0104,Nikhil Verma,Small Business,Smartwatch,Electronics,Central,Bhopal,7,4095.83,0.0,35838.51,25732.61,10105.9
ORD-00600,2023-02-07,CUST-0149,Meera Reddy,Consumer,Beverages,Groceries,Central,Indore,8,88.19,0.15,599.72,439.66,160.06
ORD-00601,2024-03-08,CUST-0010,Neha Khan,Corporate,Cooking Oil,Groceries,North,Lucknow,6,323.41,0.05,1990.9,1546.08,444.82
ORD-00602,2023-01-22,CUST-0224,Ishaan Patel,Consumer,Spices Combo,Groceries,East,Patna,3,383.04,0.0,1149.12,822.28,326.84
ORD-00603,2023-05-15,CUST-0240,Priya Verma,Small Business,Backpack,Stationery,Central,Indore,5,1880.28,0.1,8461.25,5543.61,2917.64
ORD-00604,2023-10-17,CUST-0107,Neha Patel,Small Business,Sneakers,Clothing,South,Hyderabad,2,3306.92,0.0,8267.29,4249.9,4017.39
ORD-00605,2024-07-24,CUST-0108,Kunal Iyer,Consumer,Beverages,Groceries,East,Kolkata,1,98.99,0.05,101.56,78.69,22.87
ORD-00606,2023-04-27,CUST-0221,Rohan Verma,Corporate,Notebook Set,Stationery,North,Chandigarh,4,231.03,0.0,924.14,552.97,371.17
ORD-00607,2024-12-24,CUST-0054,Aditi Mehta,Small Business,Tablet,Electronics,East,Kolkata,1,17365.22,0.1,21098.75,17441.11,3657.64
ORD-00608,2024-06-03,CUST-0022,Rohan Das,Small Business,Tablet,Electronics,Central,Bhopal,2,14934.55,0.0,32258.62,27028.07,5230.55
ORD-00609,2023-06-07,CUST-0051,Rohan Mehta,Consumer,Sneakers,Clothing,Central,Nagpur,6,3094.15,0.0,18564.89,9440.77,9124.12
ORD-00610,2024-06-01,CUST-0147,Pooja Reddy,Consumer,Laptop,Electronics,West,Pune,3,50437.57,0.05,155246.85,126304.36,28942.49
ORD-00611,2023-05-22,CUST-0117,Aditi Das,Small Business,Desk,Furniture,Central,Nagpur,7,8844.14,0.1,55718.06,39100.06,16618.0
ORD-00612,2024-06-13,CUST-0006,Kabir Reddy,Small Business,T-Shirt,Clothing,West,Mumbai,2,550.17,0.05,1128.96,608.71,520.25
ORD-00613,2024-10-08,CUST-0030,Meera Patel,Corporate,Rice 5kg,Groceries,South,Hyderabad,5,442.74,0.2,2390.78,1790.49,600.29
ORD-00614,2024-12-18,CUST-0076,Pooja Reddy,Small Business,Jacket,Clothing,North,Chandigarh,7,2769.87,0.0,26175.23,15512.33,10662.9
ORD-00615,2023-03-28,CUST-0155,Rohan Gupta,Small Business,Snack Pack,Groceries,West,Mumbai,1,151.12,0.1,136.01,102.34,33.67
ORD-00616,2024-06-17,CUST-0160,Kabir Iyer,Consumer,Backpack,Stationery,South,Bengaluru,6,1892.54,0.0,12263.64,6656.83,5606.81
ORD-00617,2024-06-01,CUST-0217,Aditi Sharma,Corporate,Jeans,Clothing,East,Bhubaneswar,2,1569.6,0.3,2373.23,1272.12,1101.11
ORD-00618,2024-04-09,CUST-0003,Diya Rao,Consumer,Smartphone,Electronics,West,Pune,6,19738.62,0.3,89534.39,73269.42,16264.97
ORD-00619,2023-10-19,CUST-0154,Kunal Sharma,Consumer,Whiteboard,Stationery,South,Chennai,3,1668.59,0.15,5318.64,3342.77,1975.87
ORD-00620,2024-12-29,CUST-0076,Pooja Reddy,Small Business,Bookshelf,Furniture,West,Mumbai,7,4475.89,0.0,42297.14,25251.07,17046.07
ORD-00621,2024-08-25,CUST-0207,Pooja Sharma,Corporate,Sofa,Furniture,North,Chandigarh,7,23636.87,0.15,151890.5,98705.67,53184.83
ORD-00622,2023-05-11,CUST-0259,Ishaan Iyer,Consumer,Beverages,Groceries,South,Bengaluru,8,93.8,0.0,750.41,590.87,159.54
ORD-00623,2024-07-26,CUST-0081,Priya Singh,Corporate,Sofa,Furniture,West,Mumbai,6,23855.47,0.0,154583.43,102520.97,52062.46
ORD-00624,2023-05-01,CUST-0079,Neha Reddy,Consumer,Backpack,Stationery,North,Lucknow,6,1729.77,0.05,9859.71,5683.05,4176.66
ORD-00625,2023-10-18,CUST-0157,Neha Khan,Small Business,Dining Table,Furniture,West,Mumbai,4,14049.23,0.2,56196.93,36446.14,19750.79
ORD-00626,2024-08-02,CUST-0159,Ananya Singh,Small Business,Smartwatch,Electronics,West,Ahmedabad,8,4860.26,0.3,29394.84,22365.35,7029.49
ORD-00627,2024-04-05,CUST-0236,Meera Verma,Small Business,Desk,Furniture,Central,Indore,8,8368.17,0.2,57840.78,36282.26,21558.52
ORD-00628,2024-07-07,CUST-0174,Kunal Das,Corporate,Beverages,Groceries,South,Chennai,1,98.25,0.1,95.49,72.0,23.49
ORD-00629,2024-10-21,CUST-0064,Neha Reddy,Small Business,Tablet,Electronics,East,Bhubaneswar,2,15015.77,0.15,34461.18,27104.62,7356.56
ORD-00630,2023-05-04,CUST-0010,Neha Khan,Corporate,Pen Pack,Stationery,West,Ahmedabad,3,109.25,0.05,311.36,197.53,113.83
ORD-00631,2024-02-16,CUST-0165,Sara Mehta,Corporate,Desk Organizer,Stationery,North,Lucknow,1,698.81,0.0,754.71,438.33,316.38
ORD-00632,2023-04-28,CUST-0047,Ananya Patel,Small Business,Backpack,Stationery,West,Pune,2,1815.04,0.05,3448.58,1921.84,1526.74
ORD-00633,2023-07-05,CUST-0167,Sara Mehta,Consumer,Sneakers,Clothing,South,Bengaluru,1,3336.51,0.05,3169.69,1704.96,1464.73
ORD-00634,2023-07-27,CUST-0027,Aditi Mehta,Small Business,Jacket,Clothing,West,Mumbai,4,2941.19,0.15,10000.06,5210.17,4789.89
ORD-00635,2024-07-20,CUST-0238,Ananya Nair,Consumer,Headphones,Electronics,North,Chandigarh,7,2282.73,0.0,17257.43,13211.75,4045.68
ORD-00636,2023-09-10,CUST-0052,Ananya Patel,Corporate,Cap,Clothing,Central,Indore,3,336.32,0.1,908.07,494.04,414.03
ORD-00637,2024-07-04,CUST-0126,,Corporate,Bookshelf,Furniture,Central,Bhopal,7,4587.54,0.15,29479.5,18976.73,10502.77
ORD-00638,2024-05-08,CUST-0031,Vivaan Reddy,Consumer,Backpack,Stationery,South,Bengaluru,5,1835.23,0.3,6937.18,4312.15,2625.03
ORD-00639,2023-06-15,CUST-0024,Priya Reddy,Small Business,Dining Table,Furniture,Central,Nagpur,2,14401.92,0.1,25923.45,17518.96,8404.49
ORD-00640,2023-11-22,CUST-0259,Ishaan Iyer,Consumer,Sneakers,Clothing,South,Hyderabad,6,3286.51,0.3,17254.17,9884.1,7370.07
ORD-00641,2023-01-17,CUST-0169,,Small Business,Jacket,Clothing,South,Chennai,3,2882.01,,8646.02,4858.77,3787.25
ORD-00642,2024-02-07,CUST-0251,Pooja Khan,Consumer,Sofa,Furniture,Central,Indore,2,23264.14,0.2,40200.44,26920.81,13279.63
ORD-00643,2024-02-01,CUST-0184,,Corporate,Rice 5kg,Groceries,East,Patna,3,480.52,0.3,1089.83,815.6,274.23
ORD-00644,2023-10-15,CUST-0011,Diya Reddy,Corporate,Sofa,Furniture,North,Delhi,6,20642.65,0.3,108373.92,72041.3,36332.62
ORD-00645,2024-05-19,CUST-0144,Neha Patel,Small Business,Sofa,Furniture,East,Kolkata,4,19831.4,0.3,59970.14,40059.86,19910.28
ORD-00646,2024-11-06,CUST-0100,Pooja Mehta,Small Business,Desk Organizer,Stationery,South,Hyderabad,3,639.15,0.0,2588.56,1629.54,959.02
ORD-00647,2024-12-10,CUST-0012,Ananya Verma,Corporate,Dining Table,Furniture,East,Kolkata,5,15542.04,0.1,94417.9,55258.47,39159.43
ORD-00648,2023-05-05,CUST-0141,Diya Reddy,Consumer,Headphones,Electronics,West,Pune,8,2497.79,0.15,16984.95,13934.58,3050.37
ORD-00649,2023-01-06,CUST-0162,Kabir Khan,Corporate,Sneakers,Clothing,Central,Nagpur,7,3004.55,0.0,21031.84,12446.87,8584.97
ORD-00650,2023-06-18,CUST-0101,Aditi Sharma,Small Business,Sofa,Furniture,North,Delhi,6,21167.55,0.2,101604.22,67697.7,33906.52
ORD-00651,2023-04-21,CUST-0127,Rohan Sharma,Consumer,Tablet,Electronics,East,Patna,8,15162.75,0.05,115236.9,95862.43,19374.47
ORD-00652,2023-04-08,CUST-0225,Aarav Reddy,Consumer,Office Chair,Furniture,Central,Indore,8,6602.61,0.0,52820.92,37592.03,15228.89
ORD-00653,2023-11-05,CUST-0029,Nikhil Iyer,Small Business,Laptop,Electronics,North,Chandigarh,7,50223.69,0.2,351565.85,249858.99,101706.86
ORD-00654,2024-09-05,CUST-0120,Sara Patel,Consumer,Rice 5kg,Groceries,Central,Nagpur,1,445.81,0.1,433.32,330.41,102.91
ORD-00655,2024-08-24,CUST-0169,Nikhil Patel,Small Business,T-Shirt,Clothing,West,Ahmedabad,4,552.96,0.0,2388.79,1338.84,1049.95
ORD-00656,2023-12-30,CUST-0132,Neha Mehta,Consumer,Dining Table,Furniture,South,Hyderabad,7,14944.2,0.15,111147.47,71445.72,39701.75
ORD-00657,2024-06-09,CUST-0224,Ishaan Patel,Consumer,Laptop,Electronics,East,Bhubaneswar,6,52923.07,0.15,291500.27,239898.11,51602.16
ORD-00658,2023-02-28,CUST-0075,Meera Iyer,Small Business,Jacket,Clothing,East,Kolkata,4,2803.98,0.3,7851.15,4369.48,3481.67
ORD-00659,2024-11-14,CUST-0097,Sara Reddy,Consumer,Desk,Furniture,North,Chandigarh,8,9350.61,0.1,90887.9,60255.87,30632.03
ORD-00660,2023-06-16,CUST-0169,Nikhil Patel,Small Business,Cap,Clothing,East,Patna,2,346.8,0.3,485.52,288.96,196.56
ORD-00661,2023-09-02,CUST-0110,Nikhil Gupta,Small Business,Desk,Furniture,West,Ahmedabad,8,9422.26,0.3,52764.63,33141.3,19623.33
ORD-00662,2024-01-02,CUST-0038,Rohan Rao,Small Business,Office Chair,Furniture,East,Kolkata,1,6571.1,0.0,7096.79,4419.7,2677.09
ORD-00663,2023-10-18,CUST-0102,Ishaan Gupta,Consumer,T-Shirt,Clothing,North,Delhi,3,566.27,0.05,2017.35,1158.1,859.25
ORD-00664,2023-04-14,CUST-0135,Priya Nair,Small Business,Desk,Furniture,North,Delhi,1,9596.6,0.0,9596.6,6086.74,3509.86
ORD-00665,2024-01-17,CUST-0190,Diya Das,Small Business,Bookshelf,Furniture,West,Mumbai,3,4570.58,0.3,10366.07,7408.63,2957.44
ORD-00666,2023-07-16,CUST-0098,Vivaan Rao,Corporate,Smartphone,Electronics,South,Bengaluru,7,18699.67,0.05,124352.83,98926.37,25426.46
ORD-00667,2023-06-02,CUST-0151,Rohan Verma,Corporate,Tablet,Electronics,Central,Bhopal,6,15190.95,0.2,72916.56,60237.5,12679.06
ORD-00668,2024-04-26,CUST-0042,Ananya Gupta,Small Business,Desk Organizer,Stationery,South,Hyderabad,2,653.44,0.1,1270.29,800.48,469.81
ORD-00669,2024-12-30,CUST-0165,Sara Mehta,Corporate,Spices Combo,Groceries,West,Mumbai,6,402.04,0.1,2930.86,2201.23,729.63
ORD-00670,2023-07-27,CUST-0113,Ananya Verma,Small Business,Spices Combo,Groceries,North,Delhi,8,429.05,0.1,3089.18,2099.03,990.15
ORD-00671,2023-05-18,CUST-0044,Ishaan Singh,Corporate,Bookshelf,Furniture,East,Bhubaneswar,2,4027.84,0.15,6847.33,4318.64,2528.69
ORD-00672,2024-03-18,CUST-0240,Priya Verma,Small Business,Backpack,Stationery,West,Pune,7,1752.3,0.1,11922.68,6891.82,5030.86
ORD-00673,2023-10-29,CUST-0043,Aditi Patel,Corporate,Bookshelf,Furniture,North,Chandigarh,2,4440.13,0.0,11100.33,6635.7,4464.63
ORD-00674,2023-09-14,CUST-0169,Nikhil Patel,Small Business,Bookshelf,Furniture,South,Hyderabad,5,4405.98,0.3,15420.92,10391.54,5029.38
ORD-00675,2023-10-16,CUST-0154,Kunal Sharma,Consumer,Dining Table,Furniture,East,Kolkata,6,15849.38,0.1,106983.35,75739.5,31243.85
ORD-00676,2023-08-22,CUST-0204,Arjun Singh,Consumer,Smartwatch,Electronics,Central,Bhopal,4,4701.0,0.0,18804.01,14592.14,4211.87
ORD-00677,2023-07-12,CUST-0161,Neha Sharma,Small Business,Beverages,Groceries,East,Kolkata,7,94.86,0.2,531.23,376.19,155.04
ORD-00678,2023-11-09,CUST-0066,Nikhil Patel,Small Business,Headphones,Electronics,South,Hyderabad,1,2499.9,0.2,2499.9,2080.29,419.61
ORD-00679,2024-08-04,CUST-0012,Ananya Verma,Corporate,Spices Combo,Groceries,East,Patna,1,433.77,0.0,468.47,369.49,98.98
ORD-00680,2023-07-29,CUST-0196,Meera Iyer,Corporate,Whiteboard,Stationery,Central,Nagpur,7,1460.39,0.1,9200.44,5176.17,4024.27
ORD-00681,2024-11-22,CUST-0054,Aditi Mehta,Small Business,Snack Pack,Groceries,North,Delhi,3,135.96,0.2,440.52,323.73,116.79
ORD-00682,2024-11-06,CUST-0150,Kabir Singh,Corporate,Snack Pack,Groceries,South,Bengaluru,2,148.64,0.05,381.26,275.52,105.74
ORD-00683,2024-07-03,CUST-0067,Priya Das,Small Business,Beverages,Groceries,South,Bengaluru,7,89.61,0.0,677.44,476.93,200.51
ORD-00684,2023-06-12,CUST-0244,Diya Singh,Consumer,Bookshelf,Furniture,West,Ahmedabad,5,4273.49,0.15,18162.35,12317.35,5845.0
ORD-00685,2024-06-22,CUST-0127,Rohan Sharma,Consumer,Sofa,Furniture,North,Chandigarh,6,23805.33,0.1,138832.69,89523.01,49309.68
ORD-00686,2024-02-05,CUST-0153,Nikhil Patel,Small Business,Sneakers,Clothing,East,Bhubaneswar,3,3145.63,0.0,10191.85,6053.92,4137.93
ORD-00687,2023-09-03,CUST-0023,Priya Gupta,Corporate,Dining Table,Furniture,North,Chandigarh,3,14321.33,0.2,34371.19,22509.89,11861.3
ORD-00688,2024-01-13,CUST-0063,Rohan Mehta,Small Business,Sofa,Furniture,West,Ahmedabad,2,23123.75,0.15,42455.2,29066.96,13388.24
ORD-00689,2023-01-28,CUST-0237,Sara Patel,Small Business,Jeans,Clothing,Central,Bhopal,2,1541.66,0.2,2466.66,1424.42,1042.24
ORD-00690,2023-04-28,CUST-0129,Aarav Khan,Consumer,Sofa,Furniture,North,Delhi,3,21239.29,0.2,50974.29,32896.36,18077.93
ORD-00691,2023-06-15,CUST-0143,Aditi Rao,Corporate,Sofa,Furniture,South,Chennai,3,23489.38,0.15,59897.92,35822.97,24074.95
ORD-00692,2024-11-24,CUST-0006,Kabir Reddy,Small Business,Cooking Oil,Groceries,North,Lucknow,5,297.82,0.05,1909.79,1286.48,623.31
ORD-00693,2024-10-12,CUST-0025,Rohan Rao,Small Business,Pen Pack,Stationery,West,Ahmedabad,2,97.81,0.05,250.89,148.85,102.04
ORD-00694,2023-07-24,CUST-0123,Diya Iyer,Corporate,Cooking Oil,Groceries,South,Chennai,2,289.03,0.0,578.05,456.92,121.13
ORD-00695,2023-06-21,CUST-0086,Arjun Gupta,Corporate,Laptop,Electronics,North,Lucknow,1,54072.48,0.0,54072.48,44838.92,9233.56
ORD-00696,2023-05-04,CUST-0220,,Corporate,Pen Pack,Stationery,Central,Nagpur,4,94.28,0.05,358.25,207.36,150.89
ORD-00697,2023-03-09,CUST-0113,Ananya Verma,Small Business,Smartwatch,Electronics,South,Chennai,5,4634.95,0.05,22016.01,15606.15,6409.86
ORD-00698,2023-09-15,CUST-0088,Meera Verma,Corporate,Desk Organizer,Stationery,North,Lucknow,2,713.98,0.2,1142.37,712.33,430.04
ORD-00699,2024-11-13,CUST-0163,Ishaan Patel,Corporate,Bookshelf,Furniture,South,Hyderabad,8,3836.71,0.0,41436.48,27518.35,13918.13
ORD-00700,2023-08-27,CUST-0007,Aarav Mehta,Consumer,Dining Table,Furniture,Central,Indore,1,15349.05,0.0,15349.05,9595.46,5753.59
ORD-00701,2024-05-25,CUST-0192,Neha Mehta,Corporate,Notebook Set,Stationery,North,Delhi,5,235.1,0.1,1142.59,645.02,497.57
ORD-00702,2023-11-22,CUST-0143,Aditi Rao,Corporate,Desk Organizer,Stationery,East,Kolkata,1,702.92,0.1,790.79,488.52,302.27
ORD-00703,2024-11-11,CUST-0028,Meera Gupta,Corporate,Jacket,Clothing,South,Bengaluru,4,2968.81,0.2,12825.27,7363.57,5461.7
ORD-00704,2023-03-08,CUST-0004,Ishaan Nair,Corporate,Jeans,Clothing,West,Ahmedabad,8,1371.0,0.0,10967.96,5492.01,5475.95
ORD-00705,2023-08-30,CUST-0105,Meera Nair,Small Business,Office Chair,Furniture,South,Hyderabad,2,6404.11,0.1,11527.4,7210.28,4317.12
ORD-00706,2024-08-13,CUST-0147,Pooja Reddy,Consumer,Dining Table,Furniture,South,Chennai,8,16403.18,0.0,141723.45,87916.99,53806.46
ORD-00707,2024-03-27,CUST-0242,Pooja Verma,Corporate,Sneakers,Clothing,West,Mumbai,7,3203.39,0.2,19374.09,10513.88,8860.21
ORD-00708,2023-11-04,CUST-0043,Aditi Patel,Corporate,Rice 5kg,Groceries,West,Pune,3,454.76,0.0,1705.34,1168.24,537.1
ORD-00709,2023-12-08,CUST-0037,Diya Reddy,Small Business,Spices Combo,Groceries,Central,Nagpur,3,417.19,,1564.46,1048.63,515.83
ORD-00710,2024-02-09,CUST-0213,Arjun Gupta,Small Business,Backpack,Stationery,West,Pune,6,1758.25,0.05,10823.81,6677.49,4146.32
ORD-00711,2023-07-18,CUST-0084,Kunal Verma,Consumer,Smartphone,Electronics,West,Ahmedabad,7,19645.55,0.3,96263.19,81288.62,14974.57
